id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
563839156208587443,Comfy 3 Bedroom Home w/ Hot Tub,7093939,Suzana,,Taylor-Massey,43.70144,-79.29491,Entire home/apt,265,1,7,2022-11-27,3.23,2,320,7,STR-2108-HSZHHL
563888877776756349,Cheerful Bedroom3M -near Bayview & Sheppard Subway,232638383,Sarah,,Bayview Village,43.77161,-79.37751,Private room,50,1,31,2022-12-02,3.39,3,23,31,STR-2108-FKCVHB
567252260119550856,*NEW* Luxury Home in Trinity Bellwoods,115640604,Nick,,Trinity-Bellwoods,43.65078,-79.42427,Entire home/apt,321,1,5,2022-11-14,2.59,2,89,5,STR-2209-GXLPHH
564276806735232762,Charming guest room mins away from Seneca College,84804553,Michael,,Banbury-Don Mills,43.7381,-79.34154,Private room,49,28,1,2022-06-01,0.16,2,188,1,
564389032486991052,Lovely 1+1 Bedroom Condo in Downtown Toronto,1158671,Setareh,,Waterfront Communities-The Island,43.63915,-79.39552,Entire home/apt,102,28,6,2022-10-07,0.70,1,56,6,
564419832165592853,1BR Comfort City Living Condo,348430184,Avalon,,Annex,43.66962,-79.39374,Entire home/apt,181,28,25,2022-11-20,2.91,9,342,25,STR-2111-GHBRVF
567326611010057273,"Chic, Centrally Located 1 Bedroom Suite",31624308,Gustavo,,Casa Loma,43.67795,-79.41305,Entire home/apt,121,3,35,2022-11-13,4.32,1,7,35,STR-2203-GPSHHG
567438391484111801,"1+1 BR,lake view,2 beds,1 parkin,Nxt 2 ScotiaArena",439581139,Frank,,Waterfront Communities-The Island,43.642918,-79.380486,Entire home/apt,247,1,46,2022-11-14,7.19,1,78,46,STR-2204-GDFHHF
564552784498104031,"Heart of Toronto, CN Tower Suite",18112977,Shabby,,Waterfront Communities-The Island,43.64296,-79.39059,Entire home/apt,160,28,0,,,2,95,0,
567460560106058721,Guest Suite In The Beaches (with a Spa bathroom),11104956,Grant,,The Beaches,43.67115,-79.29568,Private room,154,3,39,2022-11-14,4.85,1,365,39,STR-2202-HDLDVJ
573123285004213297,"Private room, bathroom trails, shopping, breakfast",87373122,Sarah,,Banbury-Don Mills,43.74044,-79.35118,Private room,159,1,3,2022-10-09,0.34,2,365,3,STR-2203-FGJXVB
567475713854462276,"Elegant, large 2 bedroom main floor apartment",145411669,Silvia,,Lawrence Park South,43.71634,-79.41139,Entire home/apt,189,28,2,2022-09-06,0.31,1,299,2,
573171254218225021,"✰✰✰Hotel Alternative 2bed, Lake-View✰✰✰",385143931,Mina,,Waterfront Communities-The Island,43.64346,-79.38091,Entire home/apt,120,28,0,,,33,364,0,
567490118794503501,Basement apartment  spare,179046365,Dean,,Agincourt South-Malvern West,43.78175713702682,-79.27358045407047,Entire home/apt,90,1,3,2022-11-22,0.43,3,342,3,STR-2109-HTTHHL
573189133494560943,Cozy Townhouse Unit In The Heart ofLiberty Village,447427973,Lina,,Niagara,43.64035,-79.41199,Entire home/apt,145,28,51,2022-12-04,7.50,1,304,51,STR-2204-HJSHHK
567513117599041829,Amazing Neighbourhood minutes to downtown 1 Bdrm,35007652,Ashley,,Moss Park,43.66206,-79.36887,Entire home/apt,125,28,0,,,2,364,0,
573372092841847073,Lovely Three Bedroom in University of Toronto,188028548,Yan,,University,43.65906,-79.39845,Entire home/apt,251,28,15,2022-06-24,1.79,5,62,15,STR-2203-GVQXVH
567639345584382333,"Condo near CN Tower, free parking, 1 bedroom",263676503,Donghui,,Waterfront Communities-The Island,43.64453,-79.38853,Entire home/apt,97,28,1,2022-05-28,0.15,1,6,1,
573401552961090136,Private Bedroom 12 min Walk to Yonge&Finch Sation,65824596,Lihua,,Willowdale East,43.77806,-79.40677,Private room,38,1,35,2022-11-18,3.82,3,154,35,STR-2202-HVPRVL
567705655354564933,Romantic 1Bedroom Apt. Direct to Subway,196998722,Ahmad,,Willowdale East,43.76227,-79.4111,Entire home/apt,196,2,22,2022-12-02,2.48,5,0,22,STR-2202-HQTKVK
573755921405659336,43rd floor condo close to subway and airport,2529896,Rajeev,,Islington-City Centre West,43.64738,-79.52507,Entire home/apt,105,28,6,2022-11-08,0.98,1,79,6,STR-2204-GKYHHG
568210593445904922,Gorgeous Condo over looking the lake,274513778,Leonardo,,Mimico (includes Humber Bay Shores),43.62478,-79.48063,Entire home/apt,472,28,3,2022-10-09,0.49,1,356,3,
573764863169044371,An Artist's Dream - Unique apartment in Parkdale!,12678725,Mariam,,South Parkdale,43.64082,-79.43145,Entire home/apt,285,28,16,2022-10-24,2.41,1,179,16,STR-2203-FGZKVB
568324196062947867,Architects own place Gorgeous,1918296,Shawn,,Annex,43.67071,-79.41907,Entire home/apt,135,28,3,2022-09-25,0.44,1,325,3,
573797654084018919,✈︎Fully-Equipped 2-BR Condo in DT Toronto✈︎,785826,Sky View,,Waterfront Communities-The Island,43.64946,-79.38832,Entire home/apt,162,30,0,,,135,84,0,
573799607391122679,Lovely studio unit with beautiful view.,314043817,Harshil,,Church-Yonge Corridor,43.6602,-79.37941,Entire home/apt,124,28,2,2022-07-03,0.29,2,179,2,
568779122177252998,Bright and sunny one bedroom condo.,8323227,J,,South Riverdale,43.65958,-79.34155,Entire home/apt,285,2,5,2022-11-10,1.06,1,194,5,STR-2202-HRLDVK
573815975145258256,1 bed in shared student home near Humber College,150463095,Sophia,,West Humber-Clairville,43.72577,-79.59355,Private room,28,28,0,,,5,0,0,
574053706652176280,TO Stays Luxe CityCentre Suite on Richmond St W II,37514178,TO Stays,,Waterfront Communities-The Island,43.64851,-79.38727,Entire home/apt,38,30,2,2022-06-04,0.25,20,364,2,
568861520289353694,Beauty Princess Room in Stunning Chalet-Style Home,445225577,Preet,,Humber Summit,43.75706,-79.57123,Private room,40,7,7,2022-12-04,0.95,2,150,7,STR-2010-HYDRVL
574140369759801898,"Beautiful, bright 2 floor loft next to High Park",419614653,Andrew,,High Park-Swansea,43.6501,-79.47625,Entire home/apt,110,28,1,2022-06-06,0.16,1,346,1,
574142824524636949,Brand new high rise condo,80812580,Samir,,Mount Pleasant West,43.70694564238858,-79.39701626041484,Entire home/apt,250,2,15,2022-11-27,2.69,1,83,15,STR-2202-FRLDVC
568941754874297684,CN Skyline | Free Parking | WFH | Gym | Pool,15831866,Babatunde,,Waterfront Communities-The Island,43.64427,-79.39105,Entire home/apt,220,28,25,2022-11-20,4.55,1,152,25,STR-2202-GZHRVH
574512741419247439,60 DUPONT-MAIN,94071526,Matthew,,Annex,43.67591,-79.3991,Entire home/apt,100,28,1,2022-05-02,0.14,12,11,1,
568980147862799328,Specious LUX 2BD Downtown Toronto + FREE Parking!,331384066,Rachelle,,Waterfront Communities-The Island,43.64376,-79.38151,Entire home/apt,432,28,0,,,6,89,0,
569058597489558718,Saint Suites - Luxury CN Tower View/Pool/Fast Wifi,440609459,Saint,,Waterfront Communities-The Island,43.637,-79.39897,Entire home/apt,454,28,17,2022-09-20,2.01,3,89,17,STR-2204-HVKBHL
574552417454796877,"Elegant 2BD Condo, Lake View, Free Parking",416677873,Tom,,Niagara,43.63758,-79.40593,Private room,197,28,35,2022-11-13,3.87,40,111,35,STR-2205-HWGPHL
574555697576765096,Beautiful 1 Bedroom downtown Condo - with parking!,343472714,Flavia,,Niagara,43.63597141919369,-79.40422719078117,Entire home/apt,126,1,52,2022-11-21,6.29,1,149,52,STR-2203-GJHVHF
569085994326098563,Cozy Apartment in Heart of Toronto,43735813,Xash,,Mount Pleasant West,43.70897,-79.39054,Entire home/apt,66,28,2,2022-06-22,0.27,1,42,2,
569269553560586505,Stylish in Blue 2Bd 2Ba Apartment,10202618,Globalstay,,Waterfront Communities-The Island,43.63993,-79.39889,Entire home/apt,436,28,2,2022-03-21,0.22,71,358,2,STR-2202-HZWXVM
574758555375356429,Cozy Private Room In Downtown Toronto,185159746,Adler,,Rosedale-Moore Park,43.6722,-79.3778,Private room,71,1,48,2022-11-22,6.08,1,87,48,STR-2203-GGJXVF
569292120036894635,Stylish in Blue 2Bd 2Ba Apartment,10202618,Globalstay,,Waterfront Communities-The Island,43.64093,-79.39738,Entire home/apt,271,28,0,,,71,330,0,
569293847211369597,"Zen shared space. Near airport, highways downtown",80487119,Kari,,Weston,43.70777,-79.53391,Shared room,135,28,0,,,1,173,0,STR-2203-FJGKVB
575534988560015159,Brand New Craftsman House - 2 Bed - 2 Bath - Upper,135866307,Alex,,Danforth East York,43.68713,-79.330856,Entire home/apt,120,28,3,2022-10-31,0.46,2,335,3,
569343848086611565,Quiet St. Lawrence Market Private Condo,59510541,Ljiljana,,Moss Park,43.65247,-79.36553,Entire home/apt,275,28,24,2022-09-27,3.16,1,202,24,STR-2203-GYGPHH
575893984592469469,Lovely 1-bedroom with big balcony and free parking,21591375,Clare,,Trinity-Bellwoods,43.649613576090445,-79.42282799637323,Entire home/apt,228,2,0,,,1,175,0,STR-2208-HZGVHM
569498590736564219,Lovely 1-Bedroom Near Sunnyside Beach,7954420,Nathan,,South Parkdale,43.63676,-79.43175,Entire home/apt,275,4,0,,,1,0,0,STR-2202-FSSDVC
569501001670420718,Crystal clear 1-Bedroom + Den Condo with Pool,394420999,Maryam,,Mount Pleasant West,43.70651,-79.39606,Entire home/apt,199,28,50,2022-11-25,5.70,1,78,50,STR-2203-FQGKVC
576045728239244741,Lovely 2 bedroom apt underground parking included,213422797,Martha,,Banbury-Don Mills,43.72596,-79.3279,Entire home/apt,106,28,2,2022-09-22,0.46,1,354,2,
569510143050182791,A Sweet Suite with Full Amenities near Pearson YYZ,445225577,Preet,,Humber Summit,43.75682,-79.57265,Entire home/apt,76,28,12,2022-09-17,1.27,2,0,12,STR-2010-HYDRVL
576131482384484379,Airy  Loft Condo - 2BR & 1BTH- Fashion District,302630726,Sumeet,,Waterfront Communities-The Island,43.64671,-79.39992,Entire home/apt,126,28,1,2022-05-09,0.14,4,304,1,
569675006111278628,✨NEW🏙️CONDO✨near YTZ✈CN Tower BMO Field w/NETFLIX,446707116,David,,Niagara,43.638828,-79.412056,Private room,96,3,26,2022-11-27,3.51,2,168,26,STR-2203-FKPVHB
576183785223517563,"Lovely & new bedroom, free parking, 15’ to airport",351564043,Cindy,,Brookhaven-Amesbury,43.70194,-79.47905,Private room,45,31,3,2022-08-10,0.41,5,348,3,
569779431972855348,Family Perfection or Work Remotely - 3-Bdrm House,446728972,Jana,,Roncesvalles,43.649307,-79.449188,Entire home/apt,375,2,19,2022-08-10,2.38,2,56,19,STR-2202-HBQXVJ
576198848463418877,"Charming coach house, 2 story, downtown",448116216,Susan,,Palmerston-Little Italy,43.65693,-79.41139,Entire home/apt,217,28,18,2022-11-28,2.06,1,96,18,STR-2108-HPYBHK
570201452837149132,Cozy room near Mall on Eglinton & Victoria park,4024961,Shakila,,Clairlea-Birchmount,43.72204,-79.29905,Private room,83,1,61,2022-12-01,6.61,4,364,61,STR-2202-HHPRVJ
576283124663503034,"New bedroom,nice home,free parking,15’ to airport",351564043,Cindy,,Brookhaven-Amesbury,43.69998,-79.47866,Private room,44,31,4,2022-08-31,0.50,5,340,4,
570233785740609527,Cozy townhouse! Great for remote work!,251187690,Samuel,,Pleasant View,43.79451,-79.33804,Private room,40,28,1,2022-05-03,0.14,3,52,1,
570257074827083277,3 BDRM + 2 BATH + Parking + 2 Patios + CN View,210686732,Alpesh,,Niagara,43.64452,-79.40539,Entire home/apt,407,2,17,2022-12-04,1.88,1,82,17,STR-2107-JCJVHM
576841102530502418,Private Bedroom in the heart of Downtown Toronto,343557148,Ahmad,,Cabbagetown-South St.James Town,43.66344,-79.3729,Private room,79,1,1,2022-11-15,1,1,179,1,STR-2206-GKSKVG
576857065270093121,The Green Room in Trinity Bellwoods,17280006,Hilary,,Trinity-Bellwoods,43.64968,-79.41024,Private room,119,2,0,,,2,2,0,STR-2203-GHQXVF
570344808999511151,King West Luxury 2BD+2Bth+office+prkg+huge terrace,139226773,Justin,,Waterfront Communities-The Island,43.64456,-79.40117,Entire home/apt,168,28,1,2022-03-31,0.12,1,77,1,
576918727929483525,"Penthouse Loft, 5 min from Yonge/Eglinton",132814735,Mathew,,Mount Pleasant West,43.70746,-79.39171,Entire home/apt,300,28,0,,,1,364,0,
570410877003984794,Dream Full House - 4 Beds Cozy House in Toronto,446849433,Sasha Wanying,,Mount Dennis,43.69333,-79.49888,Entire home/apt,250,28,1,2022-03-06,0.11,1,365,1,STR-2202-FLQXVB
576939123392933067,Fully furnished OneBedroom Plus Den-Yonge&Eglinton,1718194,Shahzaib,,Mount Pleasant West,43.7101,-79.39558,Entire home/apt,110,28,3,2022-10-01,0.44,10,40,3,
570458601772739528,King West Luxury 2BD+2Bth+office+prkg+huge terrace,178679512,Fiona,,Waterfront Communities-The Island,43.64416,-79.40094,Entire home/apt,143,28,0,,,1,141,0,
577108016019139469,Entertainment District Jewel- 2 bedroom townhouse,132857910,Noel,,Kensington-Chinatown,43.64873,-79.40264,Entire home/apt,200,1,4,2022-11-30,4,1,100,4,STR-2203-HPQXVK
570539294581105370,"Welcome to Greenhills, a Charming Home w/ Parking",446872233,Thi Ngoc,,Beechborough-Greenbrook,43.69502403163149,-79.48105322259275,Entire home/apt,189,1,54,2022-11-26,7.36,1,350,54,STR-2103-FMCRVC
577297080691050028,Bright and Spacious Condo in perfect location,183371163,Ruffio,,York University Heights,43.75232,-79.46545,Entire home/apt,123,28,0,,,1,281,0,
570944317586725605,"Home in the Junction - Lovely, Quiet, and Bright!",262501837,Hannah,,Dovercourt-Wallace Emerson-Junction,43.66325,-79.45579,Entire home/apt,142,28,0,,,1,177,0,
577342389593403911,Spacious Bloor West 1Brm Gem with Street Parking,144009774,Simonne,,Runnymede-Bloor West Village,43.6589,-79.48235,Entire home/apt,134,28,54,2022-10-22,7.04,1,216,54,STR-2202-GYQXVH
577391811246296395,Luxury 4 bed house -Best Location,28284909,Mark,,Waterfront Communities-The Island,43.64103,-79.39616,Private room,784,28,21,2022-11-14,4.53,9,65,21,STR-2206-JGVXVM
570954226697034470,A private bedroom with a queen bed by Yonge subway,91208270,Cheng,,Willowdale West,43.77328,-79.4214,Private room,39,31,3,2022-09-19,0.57,6,248,3,
577405581119628231,Lovely 1 Bedroom unit with Free parking,368509078,Abdul,,Taylor-Massey,43.69374,-79.29423,Entire home/apt,44,31,0,,,1,0,0,
571054217124368013,Garden Oasis in Junction Triangle,4523366,Yusra,,Dovercourt-Wallace Emerson-Junction,43.66222,-79.44434,Private room,155,1,29,2022-12-01,5.54,1,26,29,STR-2205-HXMPHL
577520633393972855,Gorgeous 4-bedroom home with hot tub and fireplace,9092346,James,,Wychwood,43.67445,-79.42646,Entire home/apt,289,3,1,2022-07-17,0.21,1,11,1,STR-2203-JFTKVM
577562924194964144,Bright and modern 2 bedroom suite w office area.,4922481,David,,Wychwood,43.6795,-79.41927,Entire home/apt,130,28,2,2022-07-28,0.28,1,159,2,
571211050131100131,"2BR APT w/Parking&WFH ★CN tower,MTCC,Scotia Arena★",269243315,Alec & Lily,,Waterfront Communities-The Island,43.641891,-79.382317,Entire home/apt,299,28,47,2022-10-29,5.11,50,44,47,STR-2202-FLPRVB
571704678777741887,Cozy room in a beautiful home / Parking,385143931,Mina,,Willowdale West,43.77828,-79.42115,Private room,45,28,1,2022-09-17,0.37,33,107,1,
577663350580887529,"Luxury 1-bedroom w/office space, fast wifi & park",425366129,Kosta,,Bayview Woods-Steeles,43.80311,-79.39148,Entire home/apt,116,5,12,2022-10-31,1.64,4,359,12,STR-2202-GKHRVF
571753413211732894,"Clean, Cozy, Unbeatable Location - Downtown TO",135276839,Amy,,University,43.65905,-79.40756,Entire home/apt,165,2,42,2022-09-05,4.55,1,5,42,STR-2201-FJBRVB
571768718352290327,Lovely 1-Br condo in heart of Toronto near Eaton,39184028,Daniel,,Church-Yonge Corridor,43.65399,-79.3784,Entire home/apt,300,3,25,2022-10-17,2.78,1,56,25,STR-2112-HYZKVM
571800134321381281,Sheppard-Leslie Private Room + Free Parking #3,75608217,Stephanie,,St.Andrew-Windfields,43.7636,-79.36663,Private room,40,28,2,2022-11-01,0.90,4,294,2,
577678577578454371,T2 Comfy and convenient room steps from subway,92357210,Sue,,Willowdale West,43.76846,-79.41793,Private room,33,30,3,2022-11-10,0.93,5,81,3,
572301579081048404,"Designer penthouse King W. 3,000 sqft + Lakeview",9669365,Pam,,Waterfront Communities-The Island,43.64708,-79.39129,Entire home/apt,550,28,0,,,1,363,0,
578333271365904142,Cosy one bedroom apartment with backyard oasis,182638316,Sarah,,South Parkdale,43.63376,-79.43088,Entire home/apt,125,1,49,2022-12-02,10.07,1,14,49,STR-2206-GPHXVG
578477449516251811,Gorgeous 2 BR Eclectic Home - steps to TTC,69436228,Fariya,,Dorset Park,43.74992,-79.27143,Entire home/apt,103,28,0,,,1,321,0,
572314967237702332,"A Cozy Nest, Single room near Kingston Road.",324230812,Aldeen,,Cliffcrest,43.71217,-79.23591,Private room,40,1,51,2022-11-26,5.48,9,72,51,STR-2202-GCCXVD
578504584577831193,Private room in North York near hwy 401&404,6416222,Dina,,Parkwoods-Donalda,43.76424,-79.32403,Private room,48,1,23,2022-12-03,3.21,2,178,23,STR-2203-GSTKVG
572346909104847928,"Nomad Suite-Self Check-in, Free Parking & Gig WiFi",59837259,Konstantin,,Westminster-Branson,43.783451,-79.450943,Entire home/apt,120,2,66,2022-11-27,8.84,1,326,66,STR-2208-GQQBHG
578925296331810448,"Art-filled yet Modern, 1-bed/Office with Backyard",19834502,Ella,,Danforth East York,43.69243,-79.31824,Entire home/apt,136,7,8,2022-11-15,1.69,2,346,8,STR-2205-GVRBHH
578976100027248782,♥Fully-Equipped 3-BR Condo in DT Toronto♥,785826,Sky View,,Waterfront Communities-The Island,43.64368,-79.39277,Entire home/apt,150,30,0,,,135,60,0,
572391455274417878,Bright garden view one bedroom at Scarborough.,324230812,Aldeen,,Cliffcrest,43.71251,-79.2361,Private room,40,1,53,2022-11-29,5.74,9,65,53,STR-2202-GCCXVD
579098471136769833,Lovely 1-Bedroom basement unit with free parking,448820257,Farhad,,Rockcliffe-Smythe,43.681556701660156,-79.49466705322266,Entire home/apt,91,28,34,2022-12-05,3.89,2,86,34,STR-2203-HSTKVL
572402121033063508,Yorkville Presidential Studio,177012956,Rado,,Annex,43.66952,-79.39353,Entire home/apt,115,31,0,,,2,244,0,
579149056242640563,Sun Kissed and Beautiful Upper Beach Bungalow,401619904,Emma,,East End-Danforth,43.67959,-79.30477,Entire home/apt,119,30,2,2022-10-28,0.44,1,90,2,
572414230564568840,Spacious Private Bedroom near Yonge&Finch Station,65824596,Lihua,,Willowdale East,43.777409,-79.407745,Private room,47,1,31,2022-11-20,3.71,3,152,31,STR-2202-HVPRVL
579163083604759086,Lovely Brockton apartment patio SUPER location,465789132,Denis,,Dufferin Grove,43.65773,-79.43818,Entire home/apt,139,28,58,2022-12-04,6.42,1,159,58,STR-2112-GCPRVF
572432603355968925,♡Comfortable 1-BR Condo in DT Toronto♡,785826,Sky View,,Waterfront Communities-The Island,43.65042,-79.38851,Entire home/apt,163,30,0,,,135,84,0,
579203376936587888,Stunning home located in the heart of Ledbury Park,111294454,Alex,,Bedford Park-Nortown,43.72387,-79.42829,Entire home/apt,296,3,20,2022-10-24,2.64,1,170,20,STR-2202-FLBRVB
572448937997399455,Cheerful 3 bedroom bungalow with free parking,447260534,Harman,,Alderwood,43.59834,-79.54562,Entire home/apt,130,28,0,,,1,351,0,
579624628391661031,Bright and airy 2 bed 2 bath apt. with parking,5202362,Jessie,,Mimico (includes Humber Bay Shores),43.62087,-79.4849,Entire home/apt,275,3,0,,,1,168,0,STR-2211-HTKKVL
572479114257926664,♡Comfortable 2-BR Condo in DT Toronto♡,785826,Sky View,,Waterfront Communities-The Island,43.64423,-79.38977,Entire home/apt,164,30,0,,,135,29,0,
579729267266174637,Lovely 2-bedroom apartment in Annex,51354888,Brandon,,Annex,43.66864,-79.41242,Entire home/apt,200,28,0,,,2,71,0,STR-2204-HRBVHK
572505015578530876,♡Comfortable 2-BR Condo in DT Toronto♡,785826,Sky View,,Waterfront Communities-The Island,43.64385,-79.38823,Entire home/apt,141,30,0,,,135,69,0,
572510647027951750,♥Centrally-Located 2-BR Condo in DT Toronto♥,785826,Sky View,,Waterfront Communities-The Island,43.64516,-79.39,Entire home/apt,141,30,0,,,135,69,0,
579731304480785658,Lovely 1 Bedroom Condo - Heart of Downtown,448960139,Arzina,,Church-Yonge Corridor,43.65557,-79.37941,Entire home/apt,169,28,5,2022-11-25,0.90,1,324,5,
572553473502786697,"Bright, art-filled studio in vibrant Corso Italia",28001566,Rylee,,Corso Italia-Davenport,43.678425,-79.446548,Entire home/apt,120,3,19,2022-11-23,3.37,1,153,19,STR-2204-FVGPHD
579911475911260994,Spacious! Lovely 1 BR+Den Condo | Downtown Toronto,63728353,Andreas,,Waterfront Communities-The Island,43.64681,-79.38952,Entire home/apt,110,29,5,2022-10-20,0.79,1,281,5,
572566230406257558,Private living room space near Yonge and College,40129122,Shy,,Church-Yonge Corridor,43.66381,-79.37782,Shared room,30,28,2,2022-11-01,0.38,6,33,2,STR-2206-GXRDVH
572597473711980329,Spacious 1-bedroom condo downtown by King St W,7894600,Geeta,,Waterfront Communities-The Island,43.6464,-79.40084,Entire home/apt,71,28,1,2022-11-25,1,1,2,1,
